304100104,41.86623386,-87.62737222,128,45350
304100104,41.86736767,-87.62740238,129,45763
304100104,41.86921464,-87.62745141,130,46436
304100104,41.87076337,-87.62746905,131,47000
304100104,41.87189073,-87.62745665,132,47411
304100104,41.87305724,-87.62748716,133,47836
304100104,41.87403924,-87.62747912,134,48194
304100104,41.87471423,-87.62751165,135,48440
304100104,41.87592492,-87.62754332,136,48881
304100104,41.87687452,-87.62756582,137,49227
304100104,41.87815276,-87.6275961,138,49693
304100104,41.88074456,-87.62769646,139,50638
304100104,41.88321471,-87.62774837,140,51538
304100104,41.88480887,-87.62781338,141,52119
304100104,41.88574041,-87.62783518,142,52459
304100104,41.88596106,-87.62783085,143,52539
304100104,41.88783248,-87.62793498,144,53222
304100104,41.8896486,-87.62798932,145,53884
304100104,41.89071471,-87.62799534,146,54273
304100104,41.8916652,-87.62802126,147,54619
304100104,41.8923342,-87.6280395,148,54863
304100104,41.89411885,-87.62808817,149,55513
304100104,41.89562296,-87.62812919,150,56061
304100104,41.89667121,-87.62817635,151,56443
304100104,41.89913649,-87.62826415,152,57342
304100104,41.9002617,-87.62829735,153,57752
304100104,41.90212033,-87.62834794,154,58429
304100104,41.90316336,-87.62862013,155,58816
304100104,41.90364239,-87.62864241,156,58991
304100104,41.90375613,-87.6286665,157,59033
304100104,41.9038185,-87.62869478,158,59057
304100104,41.90387019,-87.62874488,159,59080
304100104,41.903903,-87.62880245,160,59100
304100104,41.90393613,-87.6289143,161,59133
304100104,41.90394525,-87.62907711,162,59177
304100104,41.90392031,-87.63141229,163,59813
304100104,41.9038683,-87.63447013,164,60646
304100104,41.90382479,-87.63698055,165,61330
304100104,41.90379051,-87.63895663,166,61868
304100104,41.90379082,-87.63925701,167,61950
304100104,41.90383366,-87.63950553,168,62019
304100104,41.90391757,-87.63971211,169,62083
304100104,41.90404078,-87.63993404,170,62158
304100104,41.90458051,-87.64068611,171,62442
304100104,41.90806704,-87.64554535,172,64276
304100104,41.90970772,-87.64785436,173,65143
304100104,41.91065458,-87.64917727,174,65642
304100104,41.91174551,-87.65069802,175,66216
304100104,41.91225559,-87.65140702,176,66484
304100104,41.91293355,-87.65235283,177,66841
304100104,41.91298749,-87.65242439,178,66869
304100104,41.91308123,-87.65248582,179,66907
304100104,41.91316184,-87.65249098,180,66936
304100104,41.91326816,-87.65249381,181,66975
304100104,41.91405947,-87.65250043,182,67263
304100104,41.91562579,-87.65254835,183,67834
304100104,41.91717935,-87.65260981,184,68400
304100104,41.91763256,-87.65262488,185,68565
304100104,41.91808172,-87.65263982,186,68729
304100104,41.91821657,-87.65264431,187,68778
304100104,41.92112856,-87.65274114,188,69839
304100104,41.9217182,-87.65275988,189,70054
304100104,41.92352232,-87.6528172,190,70712
304100104,41.92505137,-87.65286584,191,71269
304100104,41.92536849,-87.65287507,192,71385
304100104,41.92599125,-87.65289134,193,71612
304100104,41.92714879,-87.6529216,194,72034
304100104,41.92767809,-87.65293544,195,72227
304100104,41.92841813,-87.65295478,196,72497
304100104,41.92870278,-87.65296222,197,72601
304100104,41.9295075,-87.65299317,198,72894
304100104,41.93030173,-87.65302372,199,73184
304100104,41.93090174,-87.6530468,200,73403
304100104,41.93151468,-87.65307037,201,73626
304100104,41.93217697,-87.65309585,202,73867
304100104,41.9327315,-87.65313086,203,74069
304100104,41.93311676,-87.65313731,204,74209
304100104,41.93445211,-87.65319648,205,74696
304100104,41.9349102,-87.65321677,206,74863
304100104,41.93531994,-87.65323493,207,75012
304100104,41.9360326,-87.65326645,208,75272
304100104,41.93626663,-87.65327514,209,75357
304100104,41.93716958,-87.65330865,210,75686
304100104,41.93763218,-87.65332582,211,75855
304100104,41.93865028,-87.65336361,212,76226
304100104,41.93892875,-87.65336788,213,76327
304100104,41.93938762,-87.65337492,214,76494
304100104,41.93975075,-87.65338049,215,76626
304100104,41.93991377,-87.65338299,216,76685
304100104,41.94083241,-87.65339708,217,77020
304100104,41.94145685,-87.65342292,218,77248
304100104,41.94185235,-87.65344193,219,77392
304100104,41.94217681,-87.65345392,220,77510
304100104,41.94237225,-87.65342448,221,77582
304100104,41.94268218,-87.65339746,222,77695
304100104,41.94288141,-87.65337754,223,77768
304100104,41.9431737,-87.65336257,224,77875
304100104,41.94357254,-87.653388,225,78021
304100104,41.94389158,-87.65340241,226,78137
304100104,41.94406445,-87.65341837,227,78200
304100104,41.94421066,-87.65342275,228,78253
304100104,41.94434829,-87.6534747,229,78305
304100104,41.944477,-87.65351486,230,78353
304100104,41.94538969,-87.65353484,231,78686
304100104,41.94689194,-87.65361976,232,79234
304100104,41.947428,-87.65362593,233,79429
304100104,41.94819887,-87.65363554,234,79710
304100104,41.95059995,-87.65364564,235,80585
304100104,41.95108289,-87.65365831,236,80761
304100104,41.95199547,-87.65366049,237,81094
304100104,41.95245597,-87.65362592,238,81262
304100104,41.95311154,-87.65367159,239,81501
304100104,41.95332028,-87.65368469,240,81577
304100104,41.95343096,-87.65369271,241,81617
304100104,41.95351536,-87.65373336,242,81650
304100104,41.95358213,-87.65378606,243,81678
304100104,41.95364453,-87.65385068,244,81707
304100104,41.95370264,-87.65393908,245,81739
304100104,41.95373404,-87.65407863,246,81779
304100104,41.95375354,-87.65430649,247,81841
304100104,41.95377495,-87.65492939,248,82011
304100104,41.95376544,-87.65557043,249,82185
304100104,41.95376392,-87.65606302,250,82319
304100104,41.95377379,-87.65623502,251,82366
304100104,41.95380104,-87.65634749,252,82398
304100104,41.95387704,-87.65646538,253,82440
304100104,41.95396623,-87.65656532,254,82482
304100104,41.95404202,-87.65664761,255,82518
304100104,41.95416647,-87.65671751,256,82567
304100104,41.9542995,-87.65673984,257,82616
304100104,41.95441024,-87.65673866,258,82656
304100104,41.95490657,-87.65676903,259,82837
304100104,41.95692259,-87.65683673,260,83572
304100104,41.95861071,-87.65689009,261,84187
304100104,41.96181419,-87.65699866,262,85355
304100104,41.96397046,-87.65756347,263,86156
304100104,41.96427269,-87.65758751,264,86266
304100104,41.96581929,-87.65802133,265,86842
304100104,41.96621846,-87.65819034,266,86995
304100104,41.96650363,-87.65831898,267,87105
304100104,41.96669002,-87.65835859,268,87174
304100104,41.9668815,-87.65838428,269,87244
304100104,41.96745896,-87.65842209,270,87455
304100104,41.96837614,-87.65846557,271,87789
304100104,41.96913894,-87.65849296,272,88067
304100104,41.97117997,-87.65848822,273,88811
304100104,41.97345332,-87.65852996,274,89640
304100104,41.97522799,-87.65858793,275,90287
304100104,41.97798399,-87.65866842,276,91292
304100104,41.97966866,-87.65871639,277,91906
304100104,41.98059282,-87.65875047,278,92243
304100104,41.98184409,-87.65879205,279,92699
304100104,41.98350423,-87.65884028,280,93304
304100104,41.98450197,-87.65887359,281,93668
304100104,41.98760155,-87.65898335,282,94798
304100104,41.98881187,-87.65901441,283,95239
304100104,41.99025949,-87.65907586,284,95767
304100104,41.99083188,-87.65908078,285,95976
304100104,41.99235303,-87.65913049,286,96530
304100104,41.99366426,-87.65920228,287,97008
304100104,41.99463461,-87.65918313,288,97362
304100104,41.99549012,-87.65918917,289,97674
304100104,41.99632273,-87.65921122,290,97977
304100104,41.99722447,-87.65925719,291,98306
304100104,41.99750968,-87.65926651,292,98410
304100104,41.99798342,-87.65926768,293,98583
304100104,41.99822283,-87.65930832,294,98671
304100104,41.99849446,-87.65935478,295,98771
304100104,41.99880303,-87.65942551,296,98885
304100104,41.99899652,-87.65947896,297,98957
304100104,41.99921774,-87.65955679,298,99040
304100104,41.99943444,-87.65964699,299,99123
304100104,41.99968818,-87.65977997,300,99222
304100104,41.99988663,-87.65989503,301,99301
304100104,42.0000853,-87.66004709,302,99384
304100104,42.00027483,-87.66021157,303,99466
304100104,42.00043663,-87.66035169,304,99536
304100104,42.00058923,-87.6604919,305,99603
304100104,42.00075584,-87.66067007,306,99681
304100104,42.00089935,-87.66082777,307,99749
304100104,42.00107336,-87.6610607,308,99839
304100104,42.00136677,-87.66142024,309,99984
304100104,42.00152497,-87.66165748,310,100070
304100104,42.00186888,-87.66224922,311,100274
304100104,42.00226521,-87.66288053,312,100498
304100104,42.00261784,-87.66343068,313,100695
304100104,42.00263791,-87.6634618,314,100706
304100104,42.00308129,-87.66404229,315,100932
304100104,42.00348006,-87.66447543,316,101119
304100104,42.00381535,-87.66476825,317,101265
304100104,42.00414785,-87.6649991,318,101401
304100104,42.00466526,-87.66527119,319,101604
304100104,42.00524967,-87.6655256,320,101828
304100104,42.00585967,-87.66571247,321,102056
304100104,42.00618445,-87.66576971,322,102175
304100104,42.00686606,-87.6658316,323,102424
304100104,42.00836182,-87.66590909,324,102969
304100104,42.0105898,-87.66597127,325,103781
304100104,42.01183289,-87.66601382,326,104234
304100104,42.01226813,-87.66605557,327,104393
304100104,42.01259306,-87.66612624,328,104513
304100104,42.01297382,-87.66629817,329,104659
304100104,42.01354887,-87.66663474,330,104888
304100104,42.01388178,-87.6668905,331,105028
304100104,42.0142149,-87.66718331,332,105173
304100104,42.01466296,-87.66769221,333,105387
304100104,42.01587618,-87.66909211,334,105970
304100104,42.0165768,-87.66988213,335,106304
304100104,42.01697644,-87.6703651,336,106500
304100104,42.01732575,-87.67078724,337,106671
304100104,42.01785004,-87.67142086,338,106928
304100104,42.01814272,-87.67177458,339,107072
304100104,42.01859536,-87.67232427,340,107295
304100104,42.01906322,-87.67289245,341,107525
